Forest Size, Forest Depth, Patterns threshold, Edges Threshold, Learner, Train R2, Test R2, Test R2 (gain), MAE, MAE (gain), MSE, MSE (gain), Patterns Count, Patterns Ratio, Training Time, Pruning Time
100,15,2,1,LinearSVC(max_iter=10000),0.864,0.301,0.0,2.021,0.0,6.793,0.0,1859,1,0:39:30.472861,0:02:15.420508
100,15,2,1,LogisticRegression(max_iter=10000),0.88,0.431,0.0,1.836,0.0,5.526,0.0,1859,1,0:24:22.160877,0:02:15.420508
100,15,2,0.975,MultinomialNB(),-1.63,-1.435,-0.14000000000000012,3.92,0.1160000000000001,23.664,1.3590000000000018,1640,0.882,0:00:00.224532,0:03:46.780078
100,15,2,0.975,LinearSVC(max_iter=10000),0.833,0.332,0.031000000000000028,1.986,-0.03499999999999992,6.494,-0.2990000000000004,1640,0.882,0:21:34.411948,0:02:00.322175
100,15,2,0.975,LogisticRegression(max_iter=10000),0.862,0.409,-0.02200000000000002,1.872,0.03600000000000003,5.746,0.22000000000000064,1640,0.882,0:06:28.106246,0:02:00.322175
100,15,2,0.95,MultinomialNB(),-1.811,-1.544,-0.2490000000000001,3.993,0.18900000000000006,24.727,2.4220000000000006,1527,0.821,0:00:00.121555,0:01:43.603472
100,15,2,0.95,LinearSVC(max_iter=10000),0.812,0.323,0.02200000000000002,1.979,-0.041999999999999815,6.581,-0.21199999999999974,1527,0.821,0:21:01.767459,0:01:43.603472
100,15,2,0.95,LogisticRegression(max_iter=10000),0.838,0.429,-0.0020000000000000018,1.847,0.010999999999999899,5.551,0.025000000000000355,1527,0.821,0:05:50.590985,0:01:43.603472
100,15,2,0.925,MultinomialNB(),-1.962,-1.647,-0.3520000000000001,4.068,0.2639999999999998,25.731,3.426000000000002,1442,0.776,0:00:00.098094,0:01:31.747186
100,15,2,0.925,LinearSVC(max_iter=10000),0.799,0.252,-0.04899999999999999,2.102,0.08099999999999996,7.273,0.47999999999999954,1442,0.776,0:20:52.080369,0:01:31.747186
100,15,2,0.925,LogisticRegression(max_iter=10000),0.821,0.378,-0.05299999999999999,1.923,0.08699999999999997,6.048,0.5220000000000002,1442,0.776,0:05:11.386990,0:01:31.747186
100,15,2,0.9,MultinomialNB(),-2.11,-1.722,-0.42700000000000005,4.111,0.30699999999999994,26.457,4.152000000000001,1363,0.733,0:00:00.091745,0:01:24.631313
100,15,2,0.9,LinearSVC(max_iter=10000),0.782,0.268,-0.032999999999999974,2.075,0.05400000000000027,7.111,0.3179999999999996,1363,0.733,0:20:04.140787,0:01:24.631313
100,15,2,0.9,LogisticRegression(max_iter=10000),0.808,0.372,-0.059,1.926,0.08999999999999986,6.109,0.5830000000000002,1363,0.733,0:04:23.917292,0:01:24.631313
100,15,2,0.85,MultinomialNB(),-2.428,-1.931,-0.6360000000000001,4.257,0.45299999999999985,28.489,6.184000000000001,1194,0.642,0:00:00.069822,0:00:52.366548
100,15,2,0.85,LinearSVC(max_iter=10000),0.755,0.249,-0.05199999999999999,2.113,0.09200000000000008,7.295,0.5019999999999998,1194,0.642,0:16:49.512863,0:00:52.366548
100,15,2,0.85,LogisticRegression(max_iter=10000),0.778,0.354,-0.07700000000000001,1.968,0.1319999999999999,6.28,0.7540000000000004,1194,0.642,0:04:09.693074,0:00:52.366548
100,15,2,0.8,MultinomialNB(),-2.787,-2.189,-0.8940000000000001,4.423,0.6190000000000002,30.994,8.689,1016,0.547,0:00:00.066814,0:00:42.467327
100,15,2,0.8,LinearSVC(max_iter=10000),0.714,0.23,-0.07099999999999998,2.168,0.14700000000000024,7.481,0.6879999999999997,1016,0.547,0:15:40.189711,0:00:42.467327
100,15,2,0.8,LogisticRegression(max_iter=10000),0.75,0.333,-0.09799999999999998,2.021,0.18499999999999983,6.482,0.9560000000000004,1016,0.547,0:03:03.775329,0:00:42.467327
100,15,2,0.7,MultinomialNB(),-3.25,-2.283,-0.988,4.394,0.5900000000000003,31.908,9.603000000000002,679,0.365,0:00:00.044391,0:00:19.325548
100,15,2,0.7,LinearSVC(max_iter=10000),0.606,0.204,-0.097,2.196,0.17500000000000027,7.733,0.9399999999999995,679,0.365,0:12:49.195566,0:00:19.325548
100,15,2,0.7,LogisticRegression(max_iter=10000),0.654,0.306,-0.125,2.048,0.21199999999999997,6.75,1.2240000000000002,679,0.365,0:01:39.007445,0:00:19.325548
100,15,2,0.6,MultinomialNB(),-2.261,-1.708,-0.41300000000000003,4.133,0.3290000000000002,26.317,4.0120000000000005,336,0.181,0:00:00.023863,0:00:06.317667
100,15,2,0.6,LinearSVC(max_iter=10000),0.499,0.04,-0.261,2.433,0.4119999999999999,9.328,2.5349999999999993,336,0.181,0:08:11.498713,0:00:06.317667
100,15,2,0.6,LogisticRegression(max_iter=10000),0.524,0.188,-0.243,2.226,0.3899999999999999,7.889,2.3630000000000004,336,0.181,0:00:42.770065,0:00:06.317667
