Forest Size, Forest Depth, Patterns threshold, Edges Threshold, Learner, Train R2, Test R2, Test R2 (gain), MAE, MAE (gain), MSE, MSE (gain), Patterns Count, Patterns Ratio, Training Time, Pruning Time
100,15,2,0.95,MultinomialNB(),-1.586,-1.392,-0.33699999999999997,1.057,0.09399999999999997,1.896,0.2669999999999999,211,0.577,0:00:00.010205,0:00:01.087901
100,15,2,0.95,LinearSVC(max_iter=10000),0.171,0.063,-0.031,0.576,0.007000000000000006,0.743,0.025000000000000022,211,0.577,0:00:52.550169,0:00:01.087901
100,15,2,0.95,LogisticRegression(max_iter=10000),0.176,0.083,-0.021999999999999992,0.573,0.009000000000000008,0.727,0.018000000000000016,211,0.577,0:00:05.590974,0:00:01.087901
100,15,2,0.925,MultinomialNB(),-1.689,-1.516,-0.4610000000000001,1.08,0.1170000000000001,1.994,0.365,189,0.516,0:00:00.009248,0:00:00.955571
100,15,2,0.925,LinearSVC(max_iter=10000),0.146,0.014,-0.08,0.586,0.017000000000000015,0.782,0.06400000000000006,189,0.516,0:00:46.371010,0:00:00.955571
100,15,2,0.925,LogisticRegression(max_iter=10000),0.149,0.046,-0.059,0.589,0.025000000000000022,0.756,0.04700000000000004,189,0.516,0:00:04.695883,0:00:00.955571
100,15,2,0.9,MultinomialNB(),-1.235,-1.074,-0.019000000000000128,0.977,0.014000000000000012,1.644,0.014999999999999902,168,0.459,0:00:00.008117,0:00:00.873902
100,15,2,0.9,LinearSVC(max_iter=10000),0.11,0.019,-0.075,0.586,0.017000000000000015,0.778,0.06000000000000005,168,0.459,0:00:35.031447,0:00:00.873902
100,15,2,0.9,LogisticRegression(max_iter=10000),0.132,0.049,-0.055999999999999994,0.581,0.017000000000000015,0.754,0.04500000000000004,168,0.459,0:00:08.893418,0:00:00.873902
100,15,2,0.85,MultinomialNB(),-1.195,-1.055,0.0,0.973,0.010000000000000009,1.629,0.0,138,0.377,0:00:00.006982,0:00:00.637888
100,15,2,0.85,LinearSVC(max_iter=10000),0.074,-0.026,-0.12,0.609,0.040000000000000036,0.813,0.09499999999999997,138,0.377,0:00:23.595235,0:00:00.637888
100,15,2,0.85,LogisticRegression(max_iter=10000),0.096,-0.018,-0.123,0.601,0.03700000000000003,0.807,0.09800000000000009,138,0.377,0:00:07.232498,0:00:00.637888
100,15,2,0.8,MultinomialNB(),-1.181,-1.09,-0.03500000000000014,0.979,0.016000000000000014,1.656,0.026999999999999913,115,0.314,0:00:00.007546,0:00:00.524798
100,15,2,0.8,LinearSVC(max_iter=10000),0.052,-0.036,-0.13,0.609,0.040000000000000036,0.821,0.10299999999999998,115,0.314,0:00:19.016143,0:00:00.524798
100,15,2,0.8,LogisticRegression(max_iter=10000),0.07,-0.017,-0.122,0.598,0.03400000000000003,0.806,0.09700000000000009,115,0.314,0:00:06.148349,0:00:00.524798
100,15,2,0.7,MultinomialNB(),-1.286,-1.2,-0.14500000000000002,1.003,0.039999999999999925,1.744,0.11499999999999999,75,0.205,0:00:00.005109,0:00:00.425459
100,15,2,0.7,LinearSVC(max_iter=10000),0.054,-0.011,-0.105,0.601,0.03200000000000003,0.801,0.08300000000000007,75,0.205,0:00:09.644593,0:00:00.425459
100,15,2,0.7,LogisticRegression(max_iter=10000),0.08,-0.005,-0.11,0.605,0.041000000000000036,0.797,0.08800000000000008,75,0.205,0:00:03.233486,0:00:00.425459
100,15,2,0.6,MultinomialNB(),-1.25,-1.365,-0.31000000000000005,1.04,0.07700000000000007,1.874,0.2450000000000001,37,0.101,0:00:00.003776,0:00:00.371578
100,15,2,0.6,LinearSVC(max_iter=10000),0.01,-0.061,-0.155,0.608,0.039000000000000035,0.841,0.123,37,0.101,0:00:03.394534,0:00:00.371578
100,15,2,0.6,LogisticRegression(max_iter=10000),0.016,-0.018,-0.123,0.589,0.025000000000000022,0.807,0.09800000000000009,37,0.101,0:00:02.112981,0:00:00.371578
